54333	31783.3333
54200	31866.6667
54167	31833.3333
54150	31900.0
54133	32000.0
54167	31983.3333
54200	32016.6667
54183	32033.3333
54250	32083.3333
54200	32150.0
54117	32166.6667
54067	32116.6667
54067	32200.0
54133	32350.0
54183	32366.6667
54350	32383.3333
54317	32466.6667
54417	32500.0
54450	32650.0
54400	32750.0
54250	32650.0
54017	32500.0
53900	32633.3333
53967	32700.0
53833	32783.3333
53733	32750.0
53617	32666.6667
53717	32483.3333
53833	32350.0
53767	32066.6667
53750	32100.0
53750	32166.6667
53517	32483.3333
53483	32516.6667
53417	32566.6667
53383	32583.3333
53300	32633.3333
53483	32750.0
53633	33000.0
53700	33016.6667
53800	33200.0
53900	33183.3333
54017	33250.0
53933	33283.3333
53917	33250.0
53900	33250.0
53850	33233.3333
53783	33266.6667
53667	33366.6667
53783	33516.6667
53850	33566.6667
53800	33650.0
53717	33616.6667
53550	33683.3333
53450	33683.3333
53500	33883.3333
53783	34183.3333
53833	34166.6667
53850	34166.6667
53933	34200.0
53933	34266.6667
53767	34366.6667
53783	34400.0
53833	34366.6667
54067	34366.6667
53950	34116.6667
53933	34066.6667
53983	33983.3333
54000	33800.0
54200	33666.6667
54200	33466.6667
54150	33150.0
54150	33050.0
54067	33050.0
53950	33016.6667
53950	32933.3333
54217	32950.0
54267	32933.3333
54583	32983.3333
54383	33216.6667
54383	33233.3333
54333	33250.0
54417	33266.6667
54533	33450.0
54433	33533.3333
54317	33600.0
54283	34033.3333
54500	34066.6667
54317	34266.6667
54333	34483.3333
54167	34666.6667
54550	34600.0
54917	34800.0
54867	34866.6667
54950	34900.0
54950	34966.6667
55283	34900.0
55233	34800.0
55267	34733.3333
55333	34750.0
55367	34800.0
55417	34716.6667
55533	34716.6667
55483	34600.0
55267	34666.6667
55233	34650.0
55250	34516.6667
55225	34370.0
55167	34366.6667
55233	34283.3333
55450	34333.3333
55517	34366.6667
55650	34333.3333
55733	34233.3333
55733	34183.3333
55650	34033.3333
55667	34000.0
55683	33933.3333
55850	33950.0
55883	34050.0
56217	34200.0
56217	34283.3333
56283	34383.3333
56333	34400.0
56283	34450.0
56250	34450.0
56167	34450.0
56079	34449.7222
56037	34497.5
55983	34433.3333
55967	34300.0
55933	34250.0
55767	34350.0
55783	34366.6667
55783	34450.0
55650	34483.3333
55633	34483.3333
55583	34500.0
55700	34566.6667
55617	34633.3333
55683	34683.3333
55683	34750.0
55717	34733.3333
55750	34766.6667
55900	34700.0
55867	34650.0
55833	34583.3333
55883	34550.0
55967	34633.3333
56000	34666.6667
55950	34716.6667
56021	34762.5
56037	34733.6111
56098	34742.2222
56073	34715.2778
56063	34646.9444
56133	34600.0
56253	34589.4444
56278	34522.7778
56300	34533.3333
56317	34533.3333
56391	34453.3333
56383	34500.0
56394	34521.9444
56356	34605.0
56333	34633.3333
56219	34665.0
56218	34698.3333
56220	34726.3889
56224	34761.6667
56214	34764.1667
56183	34816.6667
56171	34858.0556
56167	34866.6667
56150	34883.3333
56134	34870.5556
56117	34850.0
56139	34828.6111
56117	34833.3333
56100	34816.6667
56086	34803.0556
56053	34781.1111
56045	34813.0556
56052	34860.2778
56030	34877.2222
56061	34885.2778
56083	34850.0
56100	34900.0
56133	34900.0
56150	34900.0
56152	34909.7222
56160	34922.7778
56168	34905.0
56183	34900.0
56194	34905.2778
56208	34908.3333
56183	34883.3333
56200	34883.3333
56217	34883.3333
56233	34883.3333
56259	34875.0
56233	34850.0
56217	34850.0
56217	34833.3333
56233	34833.3333
56217	34800.0
56233	34800.0
56334	34801.6667
56350	34790.2778
56385	34763.3333
56600	34650.0
56619	34633.3333
56733	34683.3333
56750	34650.0
56717	34650.0
56699	34583.8889
56799	34519.7222
56850	34483.3333
56767	34383.3333
56714	34337.5
56650	34350.0
56542	34382.7778
56533	34400.0
56467	34416.6667
56444	34442.2222
56422	34419.7222
56402	34411.6667
56383	34383.3333
56400	34366.6667
56398	34351.6667
56389	34290.5556
56339	34189.1667
56400	34133.3333
56383	34066.6667
56300	34066.6667
56214	34095.5556
56200	34050.0
56250	33933.3333
56300	33833.3333
56333	33733.3333
56467	33750.0
56450	33883.3333
56883	33850.0
56833	33900.0
56750	33950.0
56683	34166.6667
56683	34250.0
56800	34316.6667
56805	34319.1667
56917	34283.3333
56867	34233.3333
56950	34150.0
56983	34200.0
57000	34216.6667
57100	34200.0
57000	34316.6667
57050	34366.6667
57067	34366.6667
57167	34400.0
57233	34333.3333
57217	34316.6667
57233	34300.0
57350	34316.6667
57300	34350.0
57283	34416.6667
57333	34400.0
57417	34433.3333
57433	34350.0
57450	34266.6667
57567	34366.6667
57600	34450.0
57667	34400.0
57733	34416.6667
57717	34433.3333
57717	34466.6667
57850	34466.6667
57883	34433.3333
57883	34400.0
57850	34350.0
57733	34300.0
57717	34333.3333
57617	34283.3333
57783	34200.0
57867	34200.0
57933	34183.3333
58012	34152.2222
58000	34100.0
58177	34153.0556
58133	34033.3333
58150	33983.3333
58167	33933.3333
58233	33950.0
58250	33983.3333
58250	34000.0
58286	33989.1667
58283	33966.6667
58417	33883.3333
58350	33766.6667
58267	33716.6667
58250	33800.0
58083	33716.6667
57833	33733.3333
57617	33750.0
57633	33616.6667
57583	33583.3333
57533	33650.0
57567	33683.3333
57483	33750.0
57383	33883.3333
57400	33883.3333
57467	33933.3333
57517	33866.6667
57550	33816.6667
57617	33866.6667
57667	33883.3333
57683	33850.0
57783	33916.6667
57900	33950.0
57900	33983.3333
57833	34033.3333
57717	34066.6667
57650	34016.6667
57383	34083.3333
57350	34066.6667
57100	33966.6667
57000	33866.6667
57017	33850.0
57133	33600.0
57300	33583.3333
57550	33383.3333
57733	33450.0
57833	33516.6667
57983	33600.0
58083	33583.3333
58197	33544.1667
58283	33616.6667
58317	33400.0
58296	33132.5
58019	33255.8333
57950	33333.3333
57733	33100.0
57633	33100.0
57583	33166.6667
57467	33183.3333
57433	33083.3333
57333	33250.0
57133	33233.3333
57150	33133.3333
57000	33033.3333
57117	32933.3333
57050	32800.0
56800	32883.3333
56883	32683.3333
56750	32633.3333
56883	32566.6667
56900	32400.0
57050	32333.3333
57133	32533.3333
57200	32350.0
57300	32250.0
57383	32416.6667
57500	32383.3333
57600	32383.3333
57583	32416.6667
57483	32566.6667
57367	32566.6667
57467	32716.6667
57633	32683.3333
57650	32933.3333
57733	32916.6667
57683	32850.0
57717	32833.3333
57750	32750.0
57783	32766.6667
57883	32766.6667
58050	32983.3333
58133	32683.3333
57750	32516.6667
57750	32483.3333
57800	32333.3333
57850	32366.6667
57933	32333.3333
57983	32366.6667
58150	32416.6667
58133	32333.3333
58076	32321.3889
58050	32283.3333
58000	32200.0
57917	32083.3333
57817	32100.0
57883	31950.0
57717	31916.6667
57583	32000.0
57567	32116.6667
57417	32100.0
57333	32016.6667
57300	32000.0
57167	32000.0
57250	31916.6667
57250	31833.3333
57283	31866.6667
57333	31883.3333
57417	31983.3333
57467	32016.6667
57517	31966.6667
57483	31883.3333
57517	31883.3333
57683	31683.3333
57617	31583.3333
57583	31516.6667
57533	31516.6667
57700	31300.0
57800	31333.3333
57800	31350.0
57783	31350.0
57783	31400.0
57917	31666.6667
57950	31550.0
57967	31383.3333
57983	31350.0
57883	31333.3333
57833	31333.3333
57833	31083.3333
57783	30783.3333
57867	30550.0
57683	30600.0
57517	30683.3333
57533	30966.6667
57600	31083.3333
57517	31083.3333
57233	31200.0
57083	31166.6667
57117	31233.3333
57167	31250.0
57200	31250.0
57200	31300.0
57150	31300.0
57133	31300.0
57100	31300.0
57067	31300.0
57117	31500.0
56867	32083.3333
56717	32400.0
56683	32383.3333
56550	32350.0
56517	32250.0
56500	32233.3333
56350	32066.6667
56633	31666.6667
56750	31600.0
56817	31616.6667
56833	31650.0
56917	31633.3333
56833	31466.6667
56683	31416.6667
56633	31350.0
56833	31250.0
56933	31183.3333
57000	31166.6667
57017	31100.0
57017	31083.3333
56883	31033.3333
56900	30616.6667
56883	30566.6667
57033	30683.3333
57317	30733.3333
57433	30433.3333
57583	30250.0
57583	30233.3333
57633	30133.3333
